"RPT_DT","OFNS_DESC","LAW_CAT_CD","BORO_NM","ADDR_PCT_CD","Latitude","Longitude","Lat_Lon","PCT_ZIP","Address","id","address","street_number","route","neighborhood","political","administrative_area_level_2","administrative_area_level_1","country","postal_code","postal_code_suffix","locality"
"05/20/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",42,40.824550773,-73.910235021,"(40.824550773, -73.910235021)","10451",NA,4336,"481 E 163rd St, Bronx, NY 10451, USA","481","East 163rd Street","Morrisania","Bronx","Bronx County","New York","United States","10451","4238",NA
"10/04/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",43,40.824941458,-73.878322473,"(40.824941458, -73.878322473)","10473",NA,4337,"1032-1034 Elder Ave, Bronx, NY 10472, USA","1032-1034","Elder Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472",NA,NA
"08/04/2015","GRAND LARCENY","FELONY","BRONX",52,40.869404748,-73.879998318,"(40.869404748, -73.879998318)","10467",NA,4338,"3016 Webster Ave, Bronx, NY 10467, USA","3016","Webster Avenue","West Bronx","Bronx","Bronx County","New York","United States","10467","4901",NA
"01/09/2015","GRAND LARCENY","FELONY","BRONX",52,40.866869343,-73.886102251,"(40.866869343, -73.886102251)","10467","2815 Decatur Ave, Bronx, NY 10458, USA",4339,"2815 Decatur Ave, Bronx, NY 10458, USA","2815","Decatur Avenue","West Bronx","Bronx","Bronx County","New York","United States","10458","3001",NA
"11/10/2015","HARRASSMENT 2","VIOLATION","BRONX",43,40.837264113,-73.858123546,"(40.837264113, -73.858123546)","10473",NA,4340,"1555 Unionport Rd, Bronx, NY 10462, USA","1555","Unionport Road","East Bronx","Bronx","Bronx County","New York","United States","10462",NA,NA
"06/29/2015","PETIT LARCENY","MISDEMEANOR","BRONX",49,40.846414452,-73.842887423,"(40.846414452, -73.842887423)","10461",NA,4341,"1 Marconi St, Bronx, NY 10461, USA","1","Marconi Street","East Bronx","Bronx","Bronx County","New York","United States","10461",NA,NA
"10/16/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",52,40.870814944,-73.882100122,"(40.870814944, -73.882100122)","10467",NA,4342,"340 E Mosholu Pkwy S, Bronx, NY 10458, USA","340","East Mosholu Parkway South","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA
"12/31/2015","PETIT LARCENY","MISDEMEANOR","BRONX",48,40.840018409,-73.873434004,"(40.840018409, -73.873434004)","10457",NA,4343,"439 Morris Park Ave, Bronx, NY 10460, USA","439","Morris Park Avenue","East Bronx","Bronx","Bronx County","New York","United States","10460",NA,NA
"01/17/2015","FELONY ASSAULT","FELONY","BRONX",46,40.850660187,-73.908920209,"(40.850660187, -73.908920209)","10457",NA,4344,"1920-1926 Walton Ave, Bronx, NY 10453, USA","1920-1926","Walton Avenue","West Bronx","Bronx","Bronx County","New York","United States","10453","5839",NA
"11/25/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",41,40.814279667,-73.903009128,"(40.814279667, -73.903009128)","10459",NA,4345,"575 Beck St, Bronx, NY 10455, USA","575","Beck Street","West Bronx","Bronx","Bronx County","New York","United States","10455","3481",NA
"12/08/2015","CRIMINAL TRESPASS","MISDEMEANOR","BRONX",44,40.834502766,-73.91337278,"(40.834502766, -73.91337278)","10452",NA,4346,"1256 Morris Ave, Bronx, NY 10456, USA","1256","Morris Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA
"10/30/2015","ARSON","FELONY","BRONX",48,40.854753119,-73.893562353,"(40.854753119, -73.893562353)","10457",NA,4347,"2200-2244 Washington Ave, Bronx, NY 10457, USA","2200-2244","Washington Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA
"01/14/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",43,40.83125348,-73.856145284,"(40.83125348, -73.856145284)","10473",NA,4348,"2011 Gleason Ave, Bronx, NY 10472, USA","2011","Gleason Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472",NA,NA
"04/20/2015","HARRASSMENT 2","VIOLATION","BRONX",48,40.852841995,-73.88417431,"(40.852841995, -73.88417431)","10457",NA,4349,"2327 Crotona Ave, Bronx, NY 10458, USA","2327","Crotona Avenue","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA
"11/17/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",52,40.866513303,-73.892632428,"(40.866513303, -73.892632428)","10467",NA,4350,"2694 Valentine Ave, Bronx, NY 10458, USA","2694","Valentine Avenue","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA
"10/07/2015","GRAND LARCENY","FELONY","BRONX",43,40.817357887,-73.844184378,"(40.817357887, -73.844184378)","10473",NA,4351,"2311 Lacombe Ave, Bronx, NY 10473, USA","2311","Lacombe Avenue","East Bronx","Bronx","Bronx County","New York","United States","10473",NA,NA
"08/13/2015","FELONY ASSAULT","FELONY","BRONX",47,40.887332814,-73.847246396,"(40.887332814, -73.847246396)","10466",NA,4352,"4111 Laconia Ave, Bronx, NY 10466, USA","4111","Laconia Avenue","East Bronx","Bronx","Bronx County","New York","United States","10466","4901",NA
"03/14/2015","ROBBERY","FELONY","BRONX",44,40.837134824,-73.909636206,"(40.837134824, -73.909636206)","10452",NA,4353,"1371-1379 Rev. Charles Britt Way, Bronx, NY 10456, USA","1371-1379","Rev. Charles Britt Way","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA
"05/30/2015","PETIT LARCENY","MISDEMEANOR","BRONX",43,40.836016182,-73.8611293,"(40.836016182, -73.8611293)","10473",NA,4354,"1409 Metropolitan Ave, Bronx, NY 10462, USA","1409","Metropolitan Avenue","East Bronx","Bronx","Bronx County","New York","United States","10462",NA,NA
"08/24/2015","PETIT LARCENY","MISDEMEANOR","BRONX",40,40.811652817,-73.924872221,"(40.811652817, -73.924872221)","10454",NA,4355,"299 E 140th St, Bronx, NY 10454, USA","299","East 140th Street","West Bronx","Bronx","Bronx County","New York","United States","10454",NA,NA
"03/20/2015","GRAND LARCENY","FELONY","BRONX",40,40.81589916,-73.917230106,"(40.81589916, -73.917230106)","10454",NA,4356,"410 E 149th St, Bronx, NY 10455, USA","410","East 149th Street","West Bronx","Bronx","Bronx County","New York","United States","10455","3905",NA
"07/06/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",52,40.865658464,-73.891310558,"(40.865658464, -73.891310558)","10467",NA,4357,"2670-2700 Bainbridge Ave, Bronx, NY 10458, USA","2670-2700","Bainbridge Avenue","Fordham Manor","Bronx","Bronx County","New York","United States","10458",NA,NA
"10/22/2015","HARRASSMENT 2","VIOLATION","BRONX",48,40.849628291,-73.887295663,"(40.849628291, -73.887295663)","10457",NA,4358,"2153-2169 Crotona Ave, Bronx, NY 10457, USA","2153-2169","Crotona Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457","2703",NA
"07/27/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",41,40.825258747,-73.893884137,"(40.825258747, -73.893884137)","10459",NA,4359,"1049 Fox St, Bronx, NY 10459, USA","1049","Fox Street","West Bronx","Bronx","Bronx County","New York","United States","10459",NA,NA
"12/29/2015","GRAND LARCENY","FELONY","BRONX",41,40.821821427,-73.895873187,"(40.821821427, -73.895873187)","10459",NA,4360,"960 Kelly St, Bronx, NY 10459, USA","960","Kelly Street","West Bronx","Bronx","Bronx County","New York","United States","10459",NA,NA
"07/05/2015","HARRASSMENT 2","VIOLATION","BRONX",50,40.876500947,-73.911698082,"(40.876500947, -73.911698082)","10461",NA,4361,"30 Adrian Ave, Bronx, NY 10463, USA","30","Adrian Avenue","West Bronx","Bronx","New York County","New York","United States","10463","6502","New York"
"10/12/2015","HARRASSMENT 2","VIOLATION","BRONX",40,40.815670412,-73.92383806,"(40.815670412, -73.92383806)","10454",NA,4362,"438-476 Morris Ave, Bronx, NY 10451, USA","438-476","Morris Avenue","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA
"02/06/2015","ROBBERY","FELONY","BRONX",52,40.863507284,-73.904466615,"(40.863507284, -73.904466615)","10467",NA,4363,"2415-2449 University Ave, Bronx, NY 10468, USA","2415-2449","University Avenue","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA
"12/02/2015","PETIT LARCENY","MISDEMEANOR","BRONX",42,40.827101781,-73.91174557,"(40.827101781, -73.91174557)","10451",NA,4364,"1000-1004 Brook Ave, Bronx, NY 10451, USA","1000-1004","Brook Avenue","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA
"10/04/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",48,40.83920982,-73.876988107,"(40.83920982, -73.876988107)","10457",NA,4365,"1129 Wyatt St, Bronx, NY 10460, USA","1129","Wyatt Street","East Bronx","Bronx","Bronx County","New York","United States","10460",NA,NA
"04/28/2015","GRAND LARCENY","FELONY","BRONX",44,40.834171472,-73.922219615,"(40.834171472, -73.922219615)","10452",NA,4366,"35 McClellan St, Bronx, NY 10452, USA","35","McClellan Street","West Bronx","Bronx","Bronx County","New York","United States","10452",NA,NA
"07/17/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BRONX",43,40.829510182,-73.874610305,"(40.829510182, -73.874610305)","10473",NA,4367,"1621 Westchester Ave, Bronx, NY 10472, USA","1621","Westchester Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472","2916",NA
"04/30/2015","MISCELLANEOUS PENAL LAW","FELONY","BRONX",46,40.858993916,-73.893812237,"(40.858993916, -73.893812237)","10457",NA,4368,"2408 Webster Ave, Bronx, NY 10458, USA","2408","Webster Avenue","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA
"10/22/2015","HARRASSMENT 2","VIOLATION","BRONX",48,40.842273246,-73.872240652,"(40.842273246, -73.872240652)","10457",NA,4369,"Bronx River Pkwy, Bronx, NY 10460, USA",NA,"Bronx River Parkway",NA,"Bronx","Bronx County","New York","United States","10460",NA,NA
"03/28/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",40,40.812006006,-73.927790741,"(40.812006006, -73.927790741)","10454",NA,4370,"265 Rider Ave, Bronx, NY 10451, USA","265","Rider Avenue","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA
"04/21/2015","PETIT LARCENY","MISDEMEANOR","BRONX",47,40.898556593,-73.852038756,"(40.898556593, -73.852038756)","10466",NA,4371,"4441 Byron Ave, Bronx, NY 10466, USA","4441","Byron Avenue","East Bronx","Bronx","Bronx County","New York","United States","10466","1236",NA
"05/27/2015","ARSON","FELONY","BRONX",46,40.850054399,-73.913515183,"(40.850054399, -73.913515183)","10457",NA,4372,"129 W Tremont Ave, Bronx, NY 10453, USA","129","West Tremont Avenue","Morris Heights","Bronx","Bronx County","New York","United States","10453",NA,NA
"06/03/2015","PETIT LARCENY","MISDEMEANOR","BRONX",41,40.820710769,-73.896933533,"(40.820710769, -73.896933533)","10459",NA,4373,"939 Intervale Ave, Bronx, NY 10459, USA","939","Intervale Avenue","West Bronx","Bronx","Bronx County","New York","United States","10459",NA,NA
"08/25/2015","HARRASSMENT 2","VIOLATION","BRONX",44,40.831969662,-73.9299264,"(40.831969662, -73.9299264)","10452",NA,4374,"956-958 Ogden Ave, Bronx, NY 10452, USA","956-958","Ogden Avenue","West Bronx","Bronx","Bronx County","New York","United States","10452",NA,NA
"04/27/2015","FELONY ASSAULT","FELONY","BRONX",44,40.844791643,-73.908465614,"(40.844791643, -73.908465614)","10452",NA,4375,"98 E 174th St, Bronx, NY 10457, USA","98","East 174th Street","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA
"09/12/2015","OFFENSES RELATED TO CHILDREN","MISDEMEANOR","BRONX",46,40.853306007,-73.902124439,"(40.853306007, -73.902124439)","10457",NA,4376,"203 E 180th St, Bronx, NY 10457, USA","203","East 180th Street","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA
"05/24/2015","ROBBERY","FELONY","BRONX",52,40.867744617,-73.907240888,"(40.867744617, -73.907240888)","10467",NA,4377,"2555 Sedgwick Ave, Bronx, NY 10468, USA","2555","Sedgwick Avenue","West Bronx","Bronx","Bronx County","New York","United States","10468","3872",NA
"05/18/2015","PETIT LARCENY","MISDEMEANOR","BRONX",43,40.830392693,-73.85699271,"(40.830392693, -73.85699271)","10473",NA,4378,"1165 Pugsley Ave, Bronx, NY 10472, USA","1165","Pugsley Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472",NA,NA
"01/27/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BRONX",49,40.849934004,-73.862914766,"(40.849934004, -73.862914766)","10461",NA,4379,"1963 Matthews Ave, Bronx, NY 10462, USA","1963","Matthews Avenue","East Bronx","Bronx","Bronx County","New York","United States","10462","3419",NA
"03/28/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",47,40.901848247,-73.857012601,"(40.901848247, -73.857012601)","10466",NA,4380,"551 E 239th St, Bronx, NY 10470, USA","551","East 239th Street","East Bronx","Bronx","Bronx County","New York","United States","10470",NA,NA
"07/24/2015","MISCELLANEOUS PENAL LAW","FELONY","BRONX",46,40.84897216,-73.908879146,"(40.84897216, -73.908879146)","10457",NA,4381,"65 Mt Hope Pl, Bronx, NY 10453, USA","65","Mount Hope Place","West Bronx","Bronx","Bronx County","New York","United States","10453",NA,NA
"08/16/2015","HARRASSMENT 2","VIOLATION","BRONX",49,40.847019148,-73.847620897,"(40.847019148, -73.847620897)","10461",NA,4382,"1574-1576 Yates Ave, Bronx, NY 10461, USA","1574-1576","Yates Avenue","East Bronx","Bronx","Bronx County","New York","United States","10461","2010",NA
"10/21/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",48,40.84270071,-73.887361613,"(40.84270071, -73.887361613)","10457",NA,4383,"823 Elsmere Pl, Bronx, NY 10460, USA","823","Elsmere Place","West Bronx","Bronx","Bronx County","New York","United States","10460","4119",NA
"09/09/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",44,40.834502766,-73.91337278,"(40.834502766, -73.91337278)","10452",NA,4384,"1256 Morris Ave, Bronx, NY 10456, USA","1256","Morris Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA
"07/21/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",44,40.836806313,-73.918132861,"(40.836806313, -73.918132861)","10452",NA,4385,"1277 Walton Ave, Bronx, NY 10452, USA","1277","Walton Avenue","Concourse","Bronx","Bronx County","New York","United States","10452",NA,NA
"05/10/2015","BURGLARY","FELONY","BRONX",50,40.884494152,-73.905600959,"(40.884494152, -73.905600959)","10461",NA,4386,"3428 Irwin Ave, Bronx, NY 10463, USA","3428","Irwin Avenue","West Bronx","Bronx","Bronx County","New York","United States","10463","3707",NA
"05/11/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",49,40.866004706,-73.870437949,"(40.866004706, -73.870437949)","10461",NA,4387,"2700 Bronx Park E, Bronx, NY 10467, USA","2700","Bronx Park East","East Bronx","Bronx","Bronx County","New York","United States","10467",NA,NA
"08/16/2015","CRIMINAL MISCHIEF & RELATED OF","FELONY","BRONX",42,40.838501539,-73.899500797,"(40.838501539, -73.899500797)","10451",NA,4388,"1571 Fulton Ave, Bronx, NY 10457, USA","1571","Fulton Avenue","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA
"09/23/2015","PETIT LARCENY","MISDEMEANOR","BRONX",45,40.821584683,-73.821415888,"(40.821584683, -73.821415888)","10465",NA,4389,"2829 Dewey Ave, Bronx, NY 10465, USA","2829","Dewey Avenue","Throgs Neck","Bronx","Bronx County","New York","United States","10465",NA,NA
"07/08/2015","ROBBERY","FELONY","BRONX",46,40.858608652,-73.908670731,"(40.858608652, -73.908670731)","10457",NA,4390,"2198 University Ave, Bronx, NY 10453, USA","2198","University Avenue","West Bronx","Bronx","Bronx County","New York","United States","10453",NA,NA
"08/14/2015","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BRONX",52,40.863853208,-73.892116114,"(40.863853208, -73.892116114)","10467",NA,4391,"300-338 E 193rd St, Bronx, NY 10458, USA","300-338","East 193rd Street","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA
"05/21/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",43,40.828668694,-73.878236162,"(40.828668694, -73.878236162)","10473",NA,4392,"1539 Westchester Ave, Bronx, NY 10472, USA","1539","Westchester Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472","2908",NA
"05/19/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BRONX",44,40.830846437,-73.916593596,"(40.830846437, -73.916593596)","10452",NA,4393,"249 E 166th St, Bronx, NY 10456, USA","249","East 166th Street","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA
"06/22/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",52,40.866513303,-73.892632428,"(40.866513303, -73.892632428)","10467",NA,4394,"2694 Valentine Ave, Bronx, NY 10458, USA","2694","Valentine Avenue","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA
"10/14/2015","MISCELLANEOUS PENAL LAW","FELONY","BRONX",52,40.881335944,-73.877394749,"(40.881335944, -73.877394749)","10467",NA,4395,"3517-3519 Wayne Ave, Bronx, NY 10467, USA","3517-3519","Wayne Avenue","West Bronx","Bronx","Bronx County","New York","United States","10467",NA,NA
"05/21/2015","HARRASSMENT 2","VIOLATION","BRONX",48,40.839205327,-73.880547908,"(40.839205327, -73.880547908)","10457",NA,4396,"1931-1963 W Farms Rd, Bronx, NY 10460, USA","1931-1963","West Farms Road","West Bronx","Bronx","Bronx County","New York","United States","10460",NA,NA
"06/27/2015","DANGEROUS WEAPONS","MISDEMEANOR","BRONX",43,40.826159408,-73.8776554,"(40.826159408, -73.8776554)","10473",NA,4397,"1105 Boynton Ave, Bronx, NY 10472, USA","1105","Boynton Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472",NA,NA
"03/19/2015","HARRASSMENT 2","VIOLATION","BRONX",43,40.833029094,-73.862721934,"(40.833029094, -73.862721934)","10473",NA,4398,"1885 Westchester Ave, Bronx, NY 10472, USA","1885","Westchester Avenue","East Bronx","Bronx","Bronx County","New York","United States","10472",NA,NA
"12/18/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",50,40.875137942,-73.906145787,"(40.875137942, -73.906145787)","10461",NA,4399,"2914-2960 Exterior St, Bronx, NY 10463, USA","2914-2960","Exterior Street","West Bronx","Bronx","Bronx County","New York","United States","10463",NA,NA
"07/25/2015","PETIT LARCENY","MISDEMEANOR","BRONX",41,40.816551087,-73.88946515,"(40.816551087, -73.88946515)","10459",NA,4400,"1241 Lafayette Ave, Bronx, NY 10474, USA","1241","Lafayette Avenue","West Bronx","Bronx","Bronx County","New York","United States","10474","5336",NA
"07/23/2015","PETIT LARCENY","MISDEMEANOR","BRONX",52,40.873671035,-73.908013649,"(40.873671035, -73.908013649)","10467",NA,4401,"31-49 W 225th St, Bronx, NY 10463, USA","31-49","West 225th Street","West Bronx","Bronx","New York County","New York","United States","10463",NA,"New York"
"12/05/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",41,40.82417053,-73.889568117,"(40.82417053, -73.889568117)","10459",NA,4402,"1030 Faile St, Bronx, NY 10459, USA","1030","Faile Street","West Bronx","Bronx","Bronx County","New York","United States","10459","3787",NA
"10/17/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",42,40.830860412,-73.902887392,"(40.830860412, -73.902887392)","10451",NA,4403,"1253 Franklin Ave, Bronx, NY 10456, USA","1253","Franklin Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA
"09/18/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",44,40.84055694,-73.928417514,"(40.84055694, -73.928417514)","10452",NA,4404,"1278 Sedgwick Ave, Bronx, NY 10452, USA","1278","Sedgwick Avenue","West Bronx","Bronx","Bronx County","New York","United States","10452","1401",NA
"08/30/2015","ROBBERY","FELONY","BRONX",48,40.856568103,-73.885722247,"(40.856568103, -73.885722247)","10457",NA,4405,"2463 Hughes Ave, Bronx, NY 10458, USA","2463","Hughes Avenue","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA
"04/15/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",47,40.887084715,-73.844386231,"(40.887084715, -73.844386231)","10466",NA,4406,"1146 E 229th Dr N, Bronx, NY 10466, USA","1146","East 229th Drive North","East Bronx","Bronx","Bronx County","New York","United States","10466",NA,NA
"11/17/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",40,40.810398494,-73.924895311,"(40.810398494, -73.924895311)","10454",NA,4407,"262-268 Alexander Ave, Bronx, NY 10454, USA","262-268","Alexander Avenue","West Bronx","Bronx","Bronx County","New York","United States","10454",NA,NA
"04/09/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",46,40.854077599,-73.899318211,"(40.854077599, -73.899318211)","10457",NA,4408,"299 E 181st St, Bronx, NY 10457, USA","299","East 181st Street","West Bronx","Bronx","Bronx County","New York","United States","10457",NA,NA
"08/25/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",44,40.82563988,-73.929159826,"(40.82563988, -73.929159826)","10452",NA,4409,"71 E 153rd St, Bronx, NY 10451, USA","71","East 153rd Street","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA
"06/26/2015","FELONY ASSAULT","FELONY","BRONX",44,40.828017717,-73.914324317,"(40.828017717, -73.914324317)","10452",NA,4410,"984-1000 Teller Ave, Bronx, NY 10456, USA","984-1000","Teller Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456","6105",NA
"10/31/2015","FELONY ASSAULT","FELONY","BRONX",52,40.869404748,-73.879998318,"(40.869404748, -73.879998318)","10467",NA,4411,"3016 Webster Ave, Bronx, NY 10467, USA","3016","Webster Avenue","West Bronx","Bronx","Bronx County","New York","United States","10467","4901",NA
"11/02/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",42,40.828410168,-73.888578231,"(40.828410168, -73.888578231)","10451",NA,4412,"1181-1199 W Farms Rd, Bronx, NY 10459, USA","1181-1199","West Farms Road","West Bronx","Bronx","Bronx County","New York","United States","10459",NA,NA
"02/19/2015","ROBBERY","FELONY","BRONX",48,40.844130025,-73.883907565,"(40.844130025, -73.883907565)","10457",NA,4413,"869-871 E 179th St, Bronx, NY 10460, USA","869-871","East 179th Street","West Bronx","Bronx","Bronx County","New York","United States","10460",NA,NA
"05/26/2015","GRAND LARCENY","FELONY","BRONX",50,40.868708085,-73.900738687,"(40.868708085, -73.900738687)","10461",NA,4414,"2685-2725 University Ave, Bronx, NY 10468, USA","2685-2725","University Avenue","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA
"05/02/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","BRONX",40,40.81477027,-73.924030562,"(40.81477027, -73.924030562)","10454",NA,4415,"281 E 143rd St, Bronx, NY 10451, USA","281","East 143rd Street","West Bronx","Bronx","Bronx County","New York","United States","10451",NA,NA
"09/29/2015","HARRASSMENT 2","VIOLATION","BRONX",49,40.860158821,-73.870731317,"(40.860158821, -73.870731317)","10461",NA,4416,"2300 Bronx Park E, Bronx, NY 10467, USA","2300","Bronx Park East","East Bronx","Bronx","Bronx County","New York","United States","10467",NA,NA
"03/19/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",50,40.890902378,-73.898405254,"(40.890902378, -73.898405254)","10461",NA,4417,"4400-4698 Post Rd, Bronx, NY 10471, USA","4400-4698","Post Road","West Bronx","Bronx","Bronx County","New York","United States","10471",NA,NA
"09/23/2015","HARRASSMENT 2","VIOLATION","BRONX",44,40.82936265,-73.914355107,"(40.82936265, -73.914355107)","10452",NA,4418,"1060-1064 Findlay Ave, Bronx, NY 10456, USA","1060-1064","Findlay Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA
"02/26/2015","PETIT LARCENY","MISDEMEANOR","BRONX",40,40.815962809,-73.910575363,"(40.815962809, -73.910575363)","10454",NA,4419,"625 Westchester Ave, Bronx, NY 10455, USA","625","Westchester Avenue","West Bronx","Bronx","Bronx County","New York","United States","10455",NA,NA
"09/09/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",47,40.888771343,-73.858248706,"(40.888771343, -73.858248706)","10466",NA,4420,"741 E 227th St, Bronx, NY 10466, USA","741","East 227th Street","East Bronx","Bronx","Bronx County","New York","United States","10466","4209",NA
"08/15/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",41,40.824747205,-73.898853125,"(40.824747205, -73.898853125)","10459",NA,4421,"1042 Rev James A Polite Ave, Bronx, NY 10459, USA","1042","Rev James A Polite Avenue","West Bronx","Bronx","Bronx County","New York","United States","10459","2701",NA
"11/16/2015","HARRASSMENT 2","VIOLATION","BRONX",46,40.851400379,-73.904440628,"(40.851400379, -73.904440628)","10457",NA,4422,"2000 Grand Concourse, Bronx, NY 10457, USA","2000","Grand Concourse","West Bronx","Bronx","Bronx County","New York","United States","10457","3917",NA
"09/18/2015","PETIT LARCENY","MISDEMEANOR","BRONX",44,40.837778868,-73.919450746,"(40.837778868, -73.919450746)","10452",NA,4423,"2 E 169th St, Bronx, NY 10452, USA","2","East 169th Street","West Bronx","Bronx","Bronx County","New York","United States","10452","7800",NA
"01/22/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",52,40.875155764,-73.886286934,"(40.875155764, -73.886286934)","10467",NA,4424,"Grand Concourse, Bronx, NY 10458, USA",NA,"Grand Concourse","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA
"06/10/2015","PETIT LARCENY","MISDEMEANOR","BRONX",43,40.837792255,-73.852481079,"(40.837792255, -73.852481079)","10473",NA,4425,"1600 Castle Hill Ave, Bronx, NY 10462, USA","1600","Castle Hill Avenue","East Bronx","Bronx","Bronx County","New York","United States","10462",NA,NA
"09/22/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",44,40.840300329,-73.914351868,"(40.840300329, -73.914351868)","10452",NA,4426,"1451 Wythe Pl, Bronx, NY 10452, USA","1451","Wythe Place","West Bronx","Bronx","Bronx County","New York","United States","10452",NA,NA
"10/09/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BRONX",47,40.886141362,-73.84499602,"(40.886141362, -73.84499602)","10466",NA,4427,"1148-1158 E 229th St, Bronx, NY 10466, USA","1148-1158","East 229th Street","East Bronx","Bronx","Bronx County","New York","United States","10466","5344",NA
"09/14/2015","ROBBERY","FELONY","BRONX",47,40.89669758,-73.845105237,"(40.89669758, -73.845105237)","10466",NA,4428,"4300 Baychester Ave, Bronx, NY 10466, USA","4300","Baychester Avenue","East Bronx","Bronx","Bronx County","New York","United States","10466","1812",NA
"03/26/2015","HARRASSMENT 2","VIOLATION","BRONX",46,40.847690338,-73.912365243,"(40.847690338, -73.912365243)","10457",NA,4429,"1750 Jerome Ave, Bronx, NY 10453, USA","1750","Jerome Avenue","West Bronx","Bronx","Bronx County","New York","United States","10453",NA,NA
"03/11/2015","PETIT LARCENY","MISDEMEANOR","BRONX",40,40.814136943,-73.909772198,"(40.814136943, -73.909772198)","10454",NA,4430,"592 Trinity Ave, Bronx, NY 10455, USA","592","Trinity Avenue","West Bronx","Bronx","Bronx County","New York","United States","10455","3059",NA
