"RPT_DT","OFNS_DESC","LAW_CAT_CD","BORO_NM","ADDR_PCT_CD","Latitude","Longitude","Lat_Lon","id","address","street_number","route","neighborhood","political","administrative_area_level_2","administrative_area_level_1","country","postal_code","postal_code_suffix","locality","premise"
"01/29/2015","HARRASSMENT 2","VIOLATION","MANHATTAN",19,40.784051167,-73.948707117,"(40.784051167, -73.948707117)",11494,"225-235 E 95th St, New York, NY 10128, USA","225-235","East 95th Street","Yorkville","Manhattan","New York County","New York","United States","10128",NA,"New York",NA
"10/18/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",52,40.859832409,-73.908191854,"(40.859832409, -73.908191854)",11495,"85 W 183rd St, Bronx, NY 10468, USA","85","West 183rd Street","West Bronx","Bronx","Bronx County","New York","United States","10468",NA,NA,NA
"12/24/2015","BURGLARY","FELONY","QUEENS",109,40.787706219,-73.812615956,"(40.787706219, -73.812615956)",11496,"150-15-150-21 14th Rd, Whitestone, NY 11357, USA","150-15-150-21","14th Road","Whitestone","Queens","Queens County","New York","United States","11357","2610",NA,NA
"10/27/2015","HARRASSMENT 2","VIOLATION","MANHATTAN",1,40.703352453,-74.013057461,"(40.703352453, -74.013057461)",11497,"33 Whitehall St, New York, NY 10004, USA","33","Whitehall Street","Lower Manhattan","Manhattan","New York County","New York","United States","10004",NA,"New York",NA
"09/14/2015","GRAND LARCENY","FELONY","BROOKLYN",70,40.650895121,-73.964655388,"(40.650895121, -73.964655388)",11498,"1705 Caton Ave, Brooklyn, NY 11226, USA","1705","Caton Avenue","Flatbush - Ditmas Park","Brooklyn","Kings County","New York","United States","11226",NA,NA,NA
"07/07/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","QUEENS",105,40.653012054,-73.735596385,"(40.653012054, -73.735596385)",11499,"253-50 149th Ave, Rosedale, NY 11422, USA","253-50","149th Avenue","Rosedale","Queens","Queens County","New York","United States","11422","2820",NA,NA
"07/01/2015","CRIMINAL TRESPASS","MISDEMEANOR","BRONX",40,40.814892347,-73.921880878,"(40.814892347, -73.921880878)",11500,"329-337 E 145th St, Bronx, NY 10451, USA","329-337","East 145th Street","West Bronx","Bronx","Bronx County","New York","United States","10451","5800",NA,NA
"12/03/2015","GRAND LARCENY","FELONY","MANHATTAN",9,40.726062174,-73.98353516,"(40.726062174, -73.98353516)",11501,"112-116 Avenue A, New York, NY 10009, USA","112-116","Avenue A","Lower Manhattan","Manhattan","New York County","New York","United States","10009",NA,"New York",NA
"06/01/2015","GRAND LARCENY","FELONY","BROOKLYN",79,40.69501302,-73.952489983,"(40.69501302, -73.952489983)",11502,"119-135 Nostrand Ave, Brooklyn, NY 11206, USA","119-135","Nostrand Avenue","Bedford-Stuyvesant","Brooklyn","Kings County","New York","United States","11206",NA,NA,NA
"07/05/2015","HARRASSMENT 2","VIOLATION","MANHATTAN",20,40.777254828,-73.986346022,"(40.777254828, -73.986346022)",11503,"156-176 West End Ave, New York, NY 10023, USA","156-176","West End Avenue","Lincoln Square","Manhattan","New York County","New York","United States","10023",NA,"New York",NA
"05/26/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",72,40.644098221,-74.01316838,"(40.644098221, -74.01316838)",11504,"443-445 53rd St, Brooklyn, NY 11220, USA","443-445","53rd Street","Sunset Park","Brooklyn","Kings County","New York","United States","11220",NA,NA,NA
"10/21/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",6,40.732650442,-74.008635918,"(40.732650442, -74.008635918)",11505,"648 Washington St, New York, NY 10014, USA","648","Washington Street","Lower Manhattan","Manhattan","New York County","New York","United States","10014","6303","New York",NA
"12/08/2015","DANGEROUS DRUGS","MISDEMEANOR","MANHATTAN",14,40.751449824,-73.976050545,"(40.751449824, -73.976050545)",11506,"130 E 42nd St, New York, NY 10017, USA","130","East 42nd Street","Midtown","Manhattan","New York County","New York","United States","10017",NA,"New York",NA
"04/11/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",42,40.836652522,-73.907146909,"(40.836652522, -73.907146909)",11507,"1400 Webster Ave, Bronx, NY 10456, USA","1400","Webster Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456","1807",NA,NA
"10/19/2015","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN",75,40.674938232,-73.866068415,"(40.674938232, -73.866068415)",11508,"289 Sheridan Ave, Brooklyn, NY 11208, USA","289","Sheridan Avenue",NA,"Brooklyn","Kings County","New York","United States","11208",NA,NA,NA
"09/14/2015","CRIMINAL TRESPASS","MISDEMEANOR","STATEN ISLAND",120,40.636282304,-74.086394409,"(40.636282304, -74.086394409)",11509,"15 Stanley Ave, Staten Island, NY 10301, USA","15","Stanley Avenue","Tompkinsville","Staten Island","Richmond County","New York","United States","10301","2831",NA,NA
"10/03/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN",32,40.818504014,-73.93950386,"(40.818504014, -73.93950386)",11510,"117-127 W 141st St, New York, NY 10030, USA","117-127","West 141st Street","Upper Manhattan","Manhattan","New York County","New York","United States","10030",NA,"New York",NA
"09/20/2015","BURGLARY","FELONY","STATEN ISLAND",120,40.620033796,-74.092601468,"(40.620033796, -74.092601468)",11511,"64-68 Arlo Rd, Staten Island, NY 10301, USA","64-68","Arlo Road","Silver Lake","Staten Island","Richmond County","New York","United States","10301",NA,NA,NA
"07/06/2015","GRAND LARCENY","FELONY","QUEENS",115,40.756567585,-73.875931534,"(40.756567585, -73.875931534)",11512,"92-1-92-41 Northern Blvd, Jackson Heights, NY 11372, USA","92-1-92-41","Northern Boulevard","Jackson Heights","Queens","Queens County","New York","United States","11372",NA,NA,NA
"08/12/2015","MISCELLANEOUS PENAL LAW","FELONY","QUEENS",109,40.742085584,-73.80588405,"(40.742085584, -73.80588405)",11513,"162-12-162-14 Booth Memorial Ave, Fresh Meadows, NY 11365, USA","162-12-162-14","Booth Memorial Avenue","Fresh Meadows","Queens","Queens County","New York","United States","11365",NA,NA,NA
"09/29/2015","DANGEROUS DRUGS","FELONY","BRONX",40,40.807567595,-73.919227223,"(40.807567595, -73.919227223)",11514,"511 E 138th St, Bronx, NY 10454, USA","511","East 138th Street","West Bronx","Bronx","Bronx County","New York","United States","10454",NA,NA,NA
"11/01/2015","HARRASSMENT 2","VIOLATION","MANHATTAN",18,40.765400219,-73.985702263,"(40.765400219, -73.985702263)",11515,"321 W 54th St, New York, NY 10019, USA","321","West 54th Street","Midtown","Manhattan","New York County","New York","United States","10019",NA,"New York",NA
"09/28/2015","THEFT-FRAUD","FELONY","BROOKLYN",84,40.692705965,-73.992039269,"(40.692705965, -73.992039269)",11516,"185 Joralemon St, Brooklyn, NY 11201, USA","185","Joralemon Street","Brooklyn Heights","Brooklyn","Kings County","New York","United States","11201",NA,NA,NA
"06/16/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",1,40.710093847,-74.01060963,"(40.710093847, -74.01060963)",11517,"1-27 Cortlandt St, New York, NY 10007, USA","1-27","Cortlandt Street","Lower Manhattan","Manhattan","New York County","New York","United States","10007","3103","New York",NA
"09/13/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN",61,40.583764839,-73.947924892,"(40.583764839, -73.947924892)",11518,"2005 Emmons Ave, Brooklyn, NY 11235, USA","2005","Emmons Avenue","Sheepshead Bay","Brooklyn","Kings County","New York","United States","11235","2707",NA,NA
"01/10/2015","GRAND LARCENY","FELONY","MANHATTAN",14,40.751333886,-73.990379237,"(40.751333886, -73.990379237)",11519,"445-451 7th Ave, New York, NY 10001, USA","445-451","7th Avenue","Midtown","Manhattan","New York County","New York","United States","10001",NA,"New York",NA
"03/21/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",7,40.711007572,-73.986684224,"(40.711007572, -73.986684224)",11520,"257 Clinton St, New York, NY 10002, USA","257","Clinton Street","Lower Manhattan","Manhattan","New York County","New York","United States","10002","8008","New York",NA
"05/30/2015","OFFENSES AGAINST THE PERSON","MISDEMEANOR","MANHATTAN",28,40.809675063,-73.953043921,"(40.809675063, -73.953043921)",11521,"261-267 St Nicholas Ave, New York, NY 10027, USA","261-267","Saint Nicholas Avenue","Upper Manhattan","Manhattan","New York County","New York","United States","10027",NA,"New York",NA
"04/27/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",14,40.750430768,-73.989282176,"(40.750430768, -73.989282176)",11522,"154 W 34th St, New York, NY 10001, USA","154","West 34th Street","Midtown","Manhattan","New York County","New York","United States","10001","2102","New York",NA
"10/08/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS",104,40.717801867,-73.909660912,"(40.717801867, -73.909660912)",11523,"46 Flushing Ave, Maspeth, NY 11378, USA","46","Flushing Avenue","Maspeth","Queens","Queens County","New York","United States","11378",NA,NA,NA
"01/27/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",14,40.754089855,-73.993941298,"(40.754089855, -73.993941298)",11524,"330-344 W 36th St, New York, NY 10018, USA","330-344","West 36th Street","Midtown","Manhattan","New York County","New York","United States","10018",NA,"New York",NA
"01/16/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","MANHATTAN",18,40.760585967,-73.9859271,"(40.760585967, -73.9859271)",11525,"235 W 48th St, New York, NY 10036, USA","235","West 48th Street","Midtown","Manhattan","New York County","New York","United States","10036",NA,"New York",NA
"02/09/2015","FELONY ASSAULT","FELONY","BROOKLYN",75,40.661774156,-73.898094614,"(40.661774156, -73.898094614)",11526,"534-538 Hinsdale St, Brooklyn, NY 11207, USA","534-538","Hinsdale Street","East New York","Brooklyn","Kings County","New York","United States","11207",NA,NA,NA
"01/18/2015","PETIT LARCENY","MISDEMEANOR","QUEENS",113,40.697207623,-73.752421293,"(40.697207623, -73.752421293)",11527,"115-33-115-35 201st St, St. Albans, NY 11412, USA","115-33-115-35","201st Street","St. Albans","Queens","Queens County","New York","United States","11412","2834",NA,NA
"12/18/2015","ROBBERY","FELONY","QUEENS",115,40.752771009,-73.87538638,"(40.752771009, -73.87538638)",11528,"91-98 35th Ave, Jackson Heights, NY 11372, USA","91-98","35th Avenue","Jackson Heights","Queens","Queens County","New York","United States","11372",NA,NA,NA
"07/06/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","QUEENS",102,40.69347546,-73.820936828,"(40.69347546, -73.820936828)",11529,"96-0-96-98 126th St, South Richmond Hill, NY 11419, USA","96-0-96-98","126th Street","South Richmond Hill","Queens","Queens County","New York","United States","11419",NA,NA,NA
"07/30/2015","GRAND LARCENY","FELONY","MANHATTAN",13,40.739843856,-73.985523708,"(40.739843856, -73.985523708)",11530,"117 E 23rd St, New York, NY 10010, USA","117","East 23rd Street","Midtown","Manhattan","New York County","New York","United States","10010",NA,"New York",NA
"07/19/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",46,40.855638266,-73.904517681,"(40.855638266, -73.904517681)",11531,"2159 Walton Ave, Bronx, NY 10453, USA","2159","Walton Avenue","West Bronx","Bronx","Bronx County","New York","United States","10453","2445",NA,NA
"05/23/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN",63,40.635550522,-73.922833028,"(40.635550522, -73.922833028)",11532,"851-853 E 56th St, Brooklyn, NY 11234, USA","851-853","East 56th Street",NA,"Brooklyn","Kings County","New York","United States","11234",NA,NA,NA
"12/27/2015","ARSON","FELONY","BRONX",42,40.834348017,-73.908465527,"(40.834348017, -73.908465527)",11533,"1289-1347 Webster Ave, Bronx, NY 10456, USA","1289-1347","Webster Avenue","West Bronx","Bronx","Bronx County","New York","United States","10456",NA,NA,NA
"08/11/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS",110,40.735043882,-73.862025325,"(40.735043882, -73.862025325)",11534,"4241-5779 Horace Harding Expy, Corona, NY 11368, USA","4241-5779","Horace Harding Expressway","Corona","Queens","Queens County","New York","United States","11368",NA,NA,NA
"06/25/2015","PETIT LARCENY","MISDEMEANOR","QUEENS",102,40.692039918,-73.86287879,"(40.692039918, -73.86287879)",11535,"7912-7914 Jamaica Ave, Woodhaven, NY 11421, USA","7912-7914","Jamaica Avenue","Woodhaven","Queens","Queens County","New York","United States","11421",NA,NA,NA
"01/21/2015","DANGEROUS WEAPONS","MISDEMEANOR","QUEENS",106,40.67972993,-73.837807178,"(40.67972993, -73.837807178)",11536,"104-42 102nd St, Jamaica, NY 11417, USA","104-42","102nd Street","Jamaica","Queens","Queens County","New York","United States","11417",NA,NA,NA
"09/03/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",7,40.719711494,-73.9894242,"(40.719711494, -73.9894242)",11537,"130-132 Orchard St, New York, NY 10002, USA","130-132","Orchard Street","Lower Manhattan","Manhattan","New York County","New York","United States","10002",NA,"New York",NA
"03/14/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","QUEENS",105,40.72838447,-73.741950495,"(40.72838447, -73.741950495)",11538,"89-47 220th St, Jamaica, NY 11427, USA","89-47","220th Street","Jamaica","Queens","Queens County","New York","United States","11427",NA,NA,NA
"08/10/2015","BURGLARY","FELONY","BROOKLYN",76,40.686950284,-73.993698599,"(40.686950284, -73.993698599)",11539,"206 Court St, Brooklyn, NY 11201, USA","206","Court Street","Cobble Hill","Brooklyn","Kings County","New York","United States","11201",NA,NA,NA
"12/30/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",67,40.648060922,-73.946371991,"(40.648060922, -73.946371991)",11540,"1028 New York Ave, Brooklyn, NY 11203, USA","1028","New York Avenue","East Flatbush","Brooklyn","Kings County","New York","United States","11203",NA,NA,NA
"09/29/2015","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN",66,40.627593685,-73.971116274,"(40.627593685, -73.971116274)",11541,"849 Ocean Pkwy, Brooklyn, NY 11230, USA","849","Ocean Parkway","Midwood","Brooklyn","Kings County","New York","United States","11230",NA,NA,NA
"07/23/2015","CRIMINAL MISCHIEF & RELATED OF","FELONY","QUEENS",108,40.743124599,-73.956068073,"(40.743124599, -73.956068073)",11542,"5-09 50th Ave, Long Island City, NY 11101, USA","5-09","50th Avenue","Long Island City","Queens","Queens County","New York","United States","11101",NA,NA,NA
"10/17/2015","DANGEROUS DRUGS","MISDEMEANOR","BRONX",41,40.817692983,-73.898520628,"(40.817692983, -73.898520628)",11543,"811-899 Kelly St, Bronx, NY 10455, USA","811-899","Kelly Street","West Bronx","Bronx","Bronx County","New York","United States","10455",NA,NA,NA
"07/23/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",50,40.872091797,-73.903384008,"(40.872091797, -73.903384008)",11544,"2737 Kingsbridge Terrace, Bronx, NY 10463, USA","2737","Kingsbridge Terrace","Jerome Park","Bronx","Bronx County","New York","United States","10463","7456",NA,NA
"02/09/2015","HARRASSMENT 2","VIOLATION","BRONX",49,40.864301356,-73.859653011,"(40.864301356, -73.859653011)",11545,"2546-2550 Colden Ave, Bronx, NY 10469, USA","2546-2550","Colden Avenue","East Bronx","Bronx","Bronx County","New York","United States","10469",NA,NA,NA
"11/07/2015","DANGEROUS DRUGS","MISDEMEANOR","MANHATTAN",24,40.79605784,-73.967052307,"(40.79605784, -73.967052307)",11546,"146-150 W 100th St, New York, NY 10025, USA","146-150","West 100th Street","Upper West Side","Manhattan","New York County","New York","United States","10025",NA,"New York",NA
"04/17/2015","HARRASSMENT 2","VIOLATION","BROOKLYN",69,40.64117964,-73.900781679,"(40.64117964, -73.900781679)",11547,"1229 E 95th St, Brooklyn, NY 11236, USA","1229","East 95th Street","Canarsie","Brooklyn","Kings County","New York","United States","11236",NA,NA,NA
"01/20/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","QUEENS",103,40.710788701,-73.789642486,"(40.710788701, -73.789642486)",11548,"87-85-87-99 172nd St, Jamaica, NY 11432, USA","87-85-87-99","172nd Street","Jamaica","Queens","Queens County","New York","United States","11432",NA,NA,NA
"10/16/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",43,40.836403673,-73.866184268,"(40.836403673, -73.866184268)",11549,"1434-1436 Taylor Ave, Bronx, NY 10460, USA","1434-1436","Taylor Avenue","East Bronx","Bronx","Bronx County","New York","United States","10460",NA,NA,NA
"11/23/2015","GRAND LARCENY","FELONY","MANHATTAN",13,40.738366687,-73.982027364,"(40.738366687, -73.982027364)",11550,"221-223 E 23rd St, New York, NY 10010, USA","221-223","East 23rd Street","Midtown","Manhattan","New York County","New York","United States","10010",NA,"New York",NA
"01/07/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",61,40.609747758,-73.956051394,"(40.609747758, -73.956051394)",11551,"1709 Kings Hwy, Brooklyn, NY 11229, USA","1709","Kings Highway",NA,"Brooklyn","Kings County","New York","United States","11229",NA,NA,NA
"08/16/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BROOKLYN",73,40.660675863,-73.91085922,"(40.660675863, -73.91085922)",11552,"155 Riverdale Ave, Brooklyn, NY 11212, USA","155","Riverdale Avenue","Brownsville","Brooklyn","Kings County","New York","United States","11212",NA,NA,NA
"01/02/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",94,40.717135781,-73.959555502,"(40.717135781, -73.959555502)",11553,"125 N 5th St, Brooklyn, NY 11249, USA","125","North 5th Street","Williamsburg","Brooklyn","Kings County","New York","United States","11249","3239",NA,NA
"02/07/2015","HARRASSMENT 2","VIOLATION","QUEENS",108,40.752990785,-73.901044658,"(40.752990785, -73.901044658)",11554,"33-28-33-30 61st St, Woodside, NY 11377, USA","33-28-33-30","61st Street","Woodside","Queens","Queens County","New York","United States","11377",NA,NA,NA
"07/21/2015","PETIT LARCENY","MISDEMEANOR","STATEN ISLAND",120,40.613724029,-74.084820045,"(40.613724029, -74.084820045)",11555,"537-543 Targee St, Staten Island, NY 10304, USA","537-543","Targee Street","Park Hill","Staten Island","Richmond County","New York","United States","10304",NA,NA,NA
"03/09/2015","GRAND LARCENY","FELONY","BROOKLYN",73,40.66982889,-73.91711217,"(40.66982889, -73.91711217)",11556,"1819 St Johns Pl, Brooklyn, NY 11233, USA","1819","Saint Johns Place","Brownsville","Brooklyn","Kings County","New York","United States","11233",NA,NA,NA
"12/27/2015","GRAND LARCENY","FELONY","QUEENS",112,40.732855777,-73.863884488,"(40.732855777, -73.863884488)",11557,"61-24-61-58 Junction Blvd, Rego Park, NY 11374, USA","61-24-61-58","Junction Boulevard","Rego Park","Queens","Queens County","New York","United States","11374",NA,NA,NA
"02/13/2015","DANGEROUS WEAPONS","MISDEMEANOR","BRONX",47,40.899998787,-73.853004983,"(40.899998787, -73.853004983)",11558,"687 E 239th St, Bronx, NY 10470, USA","687","East 239th Street","East Bronx","Bronx","Bronx County","New York","United States","10470","1522",NA,NA
"05/19/2015","FELONY ASSAULT","FELONY","BRONX",47,40.887146149,-73.855760327,"(40.887146149, -73.855760327)",11559,"839 E 226th St, Bronx, NY 10466, USA","839","East 226th Street","East Bronx","Bronx","Bronx County","New York","United States","10466","4418",NA,NA
"04/28/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","QUEENS",114,40.76172322,-73.949861397,"(40.76172322, -73.949861397)",11560,"545 Main St, New York, NY 10044, USA","545","Main Street","Roosevelt Island","Manhattan","New York County","New York","United States","10044","0009","New York",NA
"10/09/2015","OTHER OFFENSES RELATED TO THEF","MISDEMEANOR","MANHATTAN",7,40.720315312,-73.989113855,"(40.720315312, -73.989113855)",11561,"86 Rivington St, New York, NY 10002, USA","86","Rivington Street","Lower Manhattan","Manhattan","New York County","New York","United States","10002",NA,"New York",NA
"09/22/2015","HARRASSMENT 2","VIOLATION","QUEENS",112,40.723388703,-73.848199404,"(40.723388703, -73.848199404)",11562,"10470 Queens Blvd, Forest Hills, NY 11375, USA","10470","Queens Boulevard","Forest Hills","Queens","Queens County","New York","United States","11375",NA,NA,NA
"11/08/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",42,40.834652701,-73.892579044,"(40.834652701, -73.892579044)",11563,"1540 Charlotte St, Bronx, NY 10460, USA","1540","Charlotte Street","West Bronx","Bronx","Bronx County","New York","United States","10460","5736",NA,NA
"07/19/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX",52,40.873129287,-73.877373723,"(40.873129287, -73.877373723)",11564,"3141 Hull Ave, Bronx, NY 10467, USA","3141","Hull Avenue","West Bronx","Bronx","Bronx County","New York","United States","10467","4503",NA,NA
"11/06/2015","BURGLARY","FELONY","MANHATTAN",33,40.83406831,-73.94294804,"(40.83406831, -73.94294804)",11565,"527 W 158th St, New York, NY 10032, USA","527","West 158th Street","Upper Manhattan","Manhattan","New York County","New York","United States","10032","7201","New York",NA
"01/17/2015","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","QUEENS",105,40.724699116,-73.726858881,"(40.724699116, -73.726858881)",11566,"92-98 241st St, Bellerose, NY 11426, USA","92-98","241st Street","Bellerose","Queens","Queens County","New York","United States","11426","1130",NA,NA
"06/10/2015","GRAND LARCENY","FELONY","BROOKLYN",67,40.663302004,-73.925424979,"(40.663302004, -73.925424979)",11567,"1035 Rutland Rd, Brooklyn, NY 11212, USA","1035","Rutland Road","East Flatbush","Brooklyn","Kings County","New York","United States","11212",NA,NA,NA
"11/28/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN",73,40.669193922,-73.905249599,"(40.669193922, -73.905249599)",11568,"147 Belmont Ave, Brooklyn, NY 11212, USA","147","Belmont Avenue","Brownsville","Brooklyn","Kings County","New York","United States","11212",NA,NA,NA
"07/01/2015","PETIT LARCENY","MISDEMEANOR","QUEENS",113,40.674335155,-73.776458338,"(40.674335155, -73.776458338)",11569,"13328 Guy R Brewer Blvd, Jamaica, NY 11434, USA","13328","Guy R Brewer Boulevard","Jamaica","Queens","Queens County","New York","United States","11434",NA,NA,NA
"05/19/2015","THEFT-FRAUD","FELONY","QUEENS",105,40.72152437,-73.74898308,"(40.72152437, -73.74898308)",11570,"90-17-90-21 212th Pl, Queens Village, NY 11428, USA","90-17-90-21","212th Place","Queens Village","Queens","Queens County","New York","United States","11428",NA,NA,NA
"08/21/2015","FRAUDS","MISDEMEANOR","MANHATTAN",33,40.843643193,-73.940160477,"(40.843643193, -73.940160477)",11571,"650 W 171st St, New York, NY 10032, USA","650","West 171st Street","Upper Manhattan","Manhattan","New York County","New York","United States","10032","3130","New York",NA
"04/25/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN",34,40.861559813,-73.924718235,"(40.861559813, -73.924718235)",11572,"25-99 Dyckman St, New York, NY 10040, USA","25-99","Dyckman Street","Upper Manhattan","Manhattan","New York County","New York","United States","10040",NA,"New York",NA
"01/10/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",67,40.6586743,-73.917385533,"(40.6586743, -73.917385533)",11573,"373-375 Rockaway Pkwy, Brooklyn, NY 11212, USA","373-375","Rockaway Parkway",NA,"Brooklyn","Kings County","New York","United States","11212",NA,NA,NA
"05/15/2015","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","MANHATTAN",25,40.799271863,-73.930036667,"(40.799271863, -73.930036667)",11574,"40 Paladino Ave, New York, NY 10035, USA","40","Paladino Avenue","Upper Manhattan","Manhattan","New York County","New York","United States","10035",NA,"New York",NA
"03/07/2015","PETIT LARCENY","MISDEMEANOR","QUEENS",114,40.7526498,-73.939874063,"(40.7526498, -73.939874063)",11575,"40-98 24th St, Long Island City, NY 11101, USA","40-98","24th Street","Long Island City","Queens","Queens County","New York","United States","11101",NA,NA,NA
"12/28/2015","GRAND LARCENY","FELONY","BRONX",43,40.822954113,-73.868180466,"(40.822954113, -73.868180466)",11576,"873B Noble Ave, Bronx, NY 10473, USA","873B","Noble Avenue","East Bronx","Bronx","Bronx County","New York","United States","10473",NA,NA,NA
"10/08/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",1,40.725171296,-74.00141571,"(40.725171296, -74.00141571)",11577,"424 W Broadway, New York, NY 10012, USA","424","West Broadway","Lower Manhattan","Manhattan","New York County","New York","United States","10012","3796","New York",NA
"07/15/2015","PETIT LARCENY","MISDEMEANOR","BROOKLYN",61,40.598585659,-73.958723462,"(40.598585659, -73.958723462)",11578,"1241 Avenue U, Brooklyn, NY 11229, USA","1241","Avenue U","Sheepshead Bay","Brooklyn","Kings County","New York","United States","11229","4101",NA,NA
"08/27/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN",83,40.691698826,-73.90584867,"(40.691698826, -73.90584867)",11579,"849 Knickerbocker Ave, Brooklyn, NY 11207, USA","849","Knickerbocker Avenue","Bushwick","Brooklyn","Kings County","New York","United States","11207",NA,NA,NA
"01/21/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS",100,40.587452101,-73.812158949,"(40.587452101, -73.812158949)",11580,"2-1 Beach 87th St, Far Rockaway, NY 11693, USA","2-1","Beach 87th Street","Far Rockaway","Queens","Queens County","New York","United States","11693",NA,NA,NA
"02/10/2015","ROBBERY","FELONY","BRONX",48,40.858983957,-73.889062042,"(40.858983957, -73.889062042)",11581,"481-529 E 189th St, Bronx, NY 10458, USA","481-529","East 189th Street","West Bronx","Bronx","Bronx County","New York","United States","10458",NA,NA,NA
"07/26/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",14,40.75619167,-73.986256492,"(40.75619167, -73.986256492)",11582,"1471 Broadway, New York, NY 10036, USA","1471","Broadway","Midtown","Manhattan","New York County","New York","United States","10036",NA,"New York",NA
"11/13/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN",78,40.678542087,-73.983860551,"(40.678542087, -73.983860551)",11583,"617 Sackett St, Brooklyn, NY 11217, USA","617","Sackett Street","Gowanus","Brooklyn","Kings County","New York","United States","11217","3116",NA,NA
"12/20/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN",73,40.682559966,-73.910844389,"(40.682559966, -73.910844389)",11584,"601-609 Chauncey St, Brooklyn, NY 11233, USA","601-609","Chauncey Street",NA,"Brooklyn","Kings County","New York","United States","11233",NA,NA,NA
"09/01/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",34,40.849329457,-73.933732306,"(40.849329457, -73.933732306)",11585,"599 W 181st St, New York, NY 10033, USA","599","West 181st Street","Upper Manhattan","Manhattan","New York County","New York","United States","10033",NA,"New York",NA
"11/22/2015","PETIT LARCENY","MISDEMEANOR","MANHATTAN",24,40.791797243,-73.974869542,"(40.791797243, -73.974869542)",11586,"255 W 91st St, New York, NY 10024, USA","255","West 91st Street","Upper West Side","Manhattan","New York County","New York","United States","10024",NA,"New York",NA
"04/24/2015","PETIT LARCENY","MISDEMEANOR","QUEENS",100,40.577233634,-73.847696416,"(40.577233634, -73.847696416)",11587,"233 Beach 128th St, Rockaway Park, NY 11694, USA","233","Beach 128th Street","Rockaway Park","Queens","Queens County","New York","United States","11694","1606",NA,NA
"05/07/2015","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN",75,40.677964951,-73.867774837,"(40.677964951, -73.867774837)",11588,"492-494 Lincoln Ave, Brooklyn, NY 11208, USA","492-494","Lincoln Avenue","Cypress Hills","Brooklyn","Kings County","New York","United States","11208","3321",NA,NA
"07/09/2015","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX",47,40.890253231,-73.860299876,"(40.890253231, -73.860299876)",11589,"4051 Lowerre Pl, Bronx, NY 10466, USA","4051","Lowerre Place","East Bronx","Bronx","Bronx County","New York","United States","10466",NA,NA,NA
